Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
531,Micheal Williams\willimi02,PG,31,MIN,25,161,13.9,0.512,0.083,0.688,1.4,8.4,4.9,28.7,2.9,0.9,20.4,21.7,0.1,0.1,0.3,0.08,-2.5,-1.9,-4.4,-0.1
532,Monty Williams\willimo01,SF,26,SAS,72,1314,11.3,0.505,0.005,0.495,6.3,9.2,7.9,11.2,1.4,1.3,15.5,18.9,0.5,1.9,2.3,0.086,-2.5,0.7,-1.8,0.1
533,Scott Williams\willisc01,C,29,PHI,58,801,12.1,0.492,0.023,0.296,12.4,17.9,15.1,6,1.1,1.9,11.1,15.2,0.9,0.8,1.7,0.101,-2,-0.6,-2.6,-0.1
534,Travis Williams\willitr01,SF,28,CHH,39,365,13.7,0.488,0.008,0.387,17.7,12.8,15.2,9.2,2.6,1,17.7,21.4,0.1,0.4,0.5,0.065,-0.9,-0.3,-1.3,0.1
535,Walt Williams\williwa02,SF,27,TOT,59,1470,13.4,0.508,0.403,0.23,3.9,11.7,7.7,14,2.1,1.7,13.3,20.9,1.1,1,2.2,0.071,0.1,-1.1,-1.1,0.3
536,Walt Williams\williwa02,SF,27,TOR,28,876,13,0.504,0.404,0.188,3.3,12.1,7.5,13.1,2.4,1.8,13.1,19.9,0.5,0.3,0.8,0.044,0,-1.5,-1.5,0.1
537,Walt Williams\williwa02,SF,27,POR,31,594,14,0.513,0.4,0.289,4.7,11.2,8,15.3,1.7,1.5,13.6,22.4,0.6,0.7,1.4,0.112,0.2,-0.6,-0.4,0.2
538,Corliss Williamson\willico02,SF,24,SAC,79,2819,16,0.527,0.008,0.391,6.3,11.5,8.8,14.8,1.4,1.2,13,24.1,2.6,1.8,4.4,0.076,0.3,-0.5,-0.2,1.3
539,Kevin Willis\willike02,PF,35,HOU,81,2528,18.3,0.555,0.007,0.293,11,20.7,15.9,5.8,1.1,1.1,12.6,24.1,4.3,1.7,6,0.114,-0.5,-1.9,-2.4,-0.3
540,David Wingate\wingada01,SG,34,SEA,58,546,8.6,0.491,0.05,0.207,4.2,12.9,8.6,10.4,2.1,0.4,19.5,16.1,-0.3,0.6,0.3,0.026,-4.3,-0.3,-4.6,-0.4
541,Dontonio Wingfield\wingfdo01,SF,23,POR,3,9,-7.1,0.129,0,0.667,26.8,24.9,25.8,0,0,0,20.5,24.6,-0.1,0,-0.1,-0.299,-16.9,-8.9,-25.8,-0.1
542,Joe Wolf\wolfjo01,PF,33,DEN,57,621,5.1,0.347,0.083,0.083,6.6,17.6,12,7.9,1.7,0.8,14.9,10.8,-0.7,0.2,-0.5,-0.037,-5.9,-0.8,-6.7,-0.7
543,Lorenzen Wright\wrighlo02,C,22,LAC,69,2067,13.6,0.49,0.004,0.395,9.8,23.7,16.7,4.3,1.4,2.8,11.3,15.4,1.5,1.5,3.1,0.071,-2.6,0.2,-2.4,-0.2
544,Sharone Wright\wrighsh01,C,25,TOR,7,44,10.7,0.508,0,0.286,2.5,21.2,11.5,15.5,0,0,11.3,17.7,0,0,0,0.036,-4,-4.4,-8.4,-0.1
545,George Zídek\zidekge01,C,24,TOT,12,64,9.1,0.402,0.069,0.552,7.2,24.4,15.7,5.1,0,2.3,10,28.7,-0.1,0,0,-0.036,-8.8,-5.6,-14.4,-0.2
546,George Zídek\zidekge01,C,24,DEN,6,42,12.7,0.444,0,0.8,10.9,26,18.2,4.1,0,3.6,12.9,25.2,0,0,0,0.008,-7.3,-4.7,-12,-0.1
547,George Zídek\zidekge01,C,24,SEA,6,22,2.3,0.349,0.143,0.286,0,21.3,10.9,7.1,0,0,6,35.3,-0.1,0,-0.1,-0.12,-11.6,-7.3,-18.9,-0.1
